,lat,timestamp,changeset,lon,id,version,tags,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,name,geometry,osm_type
0,44.545387,1376131496,0.0,10.807001,1973867016,4,"{""entrance"":""yes"",""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,54,41042,Via Braida,Emil Ceramica - Stabilimento di Fiorano 1,POINT (10.807001113891602 44.545387268066406),node
1,44.544727,1362653201,0.0,10.807148,2081125617,2,"{""factory"":""automation"",""industrial"":""factory"",""shop"":""trade"",""trade"":""tile; parquet""}",Fiorano Modenese,IT,22,41042,Via Braida,Prologic,POINT (10.807147979736328 44.54472732543945),node
2,44.544346,1376072324,0.0,10.81028,2082504339,3,"{""entrance"":""yes"",""factory"":""dressmaker"",""industrial"":""factory""}",Fiorano Modenese,IT,8c,41042,Via Braida,Maglificio Vienna S.r.l.,POINT (10.810279846191406 44.54434585571289),node
3,44.545868,1376140609,0.0,10.811574,2245943844,2,"{""factory"":""wood display, metal display, showrooms"",""industrial"":""factory""}",Fiorano Modenese,IT,20,41042,Via Ghiarola Nuova,Polcart spa,POINT (10.81157398223877 44.545867919921875),node
4,44.546623,1376140607,0.0,10.811438,2246449646,2,"{""factory"":""electric vibrators"",""industrial"":""factory""}",Fiorano Modenese,IT,22,41042,Via Ghiarola Nuova,Italvibras G. Silingardi Spa,POINT (10.811437606811523 44.54662322998047),node
5,44.54777,1376140607,0.0,10.812158,2248158138,2,"{""factory"":""industrial painting"",""industrial"":""factory""}",Fiorano Modenese,IT,36,41042,Via Ghiarola Nuova,Bartoli Luca,POINT (10.81215763092041 44.54777145385742),node
6,44.54769,1367737082,0.0,10.811575,2248158145,2,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,40,41042,Via Ghiarola Nuova,Cemic srl,POINT (10.811574935913086 44.547691345214844),node
7,44.54777,1365076490,0.0,10.8119955,2248158152,1,"{""factory"":""industrial painting"",""industrial"":""factory""}",Fiorano Modenese,IT,36a,41042,Via Ghiarola Nuova,FIM teloneria snc,POINT (10.811995506286621 44.54777145385742),node
8,44.55244,1365331685,0.0,10.811258,2254742413,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,116,41042,Via Ghiarola Nuova,ALCO ceramiche spa,POINT (10.811258316040039 44.55244064331055),node
9,44.55238,1365331687,0.0,10.810476,2254742545,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,77,41042,Via Ghiarola Nuova,Savoia Italia spa,POINT (10.810476303100586 44.5523796081543),node
10,44.55093,1365334005,0.0,10.812301,2254825007,2,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,94,41042,Via Ghiarola Nuova,TSC spa,POINT (10.812300682067871 44.55093002319336),node
11,44.550846,1365355807,0.0,10.814201,2255836069,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,116r,41042,Via Ghiarola Nuova,BCF srl,POINT (10.814201354980469 44.550846099853516),node
12,44.551563,1376140608,0.0,10.816207,2255836101,2,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,118f,41042,Via Ghiarola Nuova,Lb Officine Meccaniche Spa,POINT (10.816206932067871 44.55156326293945),node
13,44.550995,1376140610,0.0,10.813233,2255836223,2,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,116c,41042,Via Ghiarola Nuova,Robotyle,POINT (10.813233375549316 44.550994873046875),node
14,44.551422,1376140610,0.0,10.813404,2255836248,2,"{""factory"":""painting"",""industrial"":""factory""}",Fiorano Modenese,IT,116d,41042,Via Ghiarola Nuova,Silver verniciatura industriale,POINT (10.813404083251953 44.551422119140625),node
15,44.554245,1365422461,0.0,10.810411,2258093204,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,85,41042,Via Ghiarola Nuova,Bayker Italia Spa,POINT (10.81041145324707 44.55424499511719),node
16,44.554554,1365429833,0.0,10.810901,2258263896,1,"{""factory"":""brick"",""industrial"":""factory""}",Fiorano Modenese,IT,120,41042,Via Ghiarola Nuova,Fornace SILA,POINT (10.810900688171387 44.5545539855957),node
17,44.556274,1376148526,0.0,10.810879,2258412418,2,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,89,41042,Via Ghiarola Nuova,Riwal ceramica spa,POINT (10.81087875366211 44.5562744140625),node
18,44.557335,1376148526,0.0,10.811725,2259707583,2,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,138,41042,Via Ghiarola Nuova,Thema srl,POINT (10.811724662780762 44.557334899902344),node
19,44.557518,1376148525,0.0,10.812056,2260062571,2,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,140,41042,Via Ghiarola Nuova,Polo logistico ABK group spa,POINT (10.812055587768555 44.557518005371094),node
20,44.562088,1365593681,0.0,10.810897,2261427725,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,8,41042,Via Enrico Mattei,Intema,POINT (10.810896873474121 44.56208801269531),node
21,44.56203,1365593682,0.0,10.811672,2261427737,1,"{""factory"":""coding solutions"",""industrial"":""factory""}",Fiorano Modenese,IT,2,41042,Via Enrico Mattei,Topjet,POINT (10.81167221069336 44.56203079223633),node
22,44.561256,1365611557,0.0,10.810085,2261763873,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,30,41042,Via Enrico Mattei,Cooltech srl,POINT (10.81008529663086 44.561256408691406),node
23,44.560886,1365611557,0.0,10.809973,2261763887,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,46,41042,Via Enrico Mattei,Mectronic srl,POINT (10.809972763061523 44.56088638305664),node
24,44.561672,1365611557,0.0,10.810276,2261763899,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,22,41042,Via Enrico Mattei,Unitech snc,POINT (10.81027603149414 44.56167221069336),node
25,44.563183,1365614547,0.0,10.812702,2261810803,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,119,41042,Via Ghiarola Nuova,IRIS ceramica spa,POINT (10.812702178955078 44.56318283081055),node
26,44.56479,1365672557,0.0,10.815634,2262537640,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,258,41042,Via Ghiarola Nuova,Laminam spa,POINT (10.815633773803711 44.564788818359375),node
27,44.563683,1365672557,0.0,10.817037,2262537641,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,228,41042,Via Ghiarola Nuova,Petracer's ceramiche srl,POINT (10.817036628723145 44.563682556152344),node
28,44.56727,1365677803,0.0,10.816097,2262622422,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,272,41042,Via Ghiarola Nuova,Kis ceramica,POINT (10.816097259521484 44.56726837158203),node
29,44.566593,1365753181,0.0,10.810895,2264194751,1,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,9,41042,Via Radici in piano,Eiffelgres,POINT (10.810894966125488 44.566593170166016),node
30,44.560005,1365788888,0.0,10.81701,2264400632,2,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,58,41042,Via della Stazione,Ghini srl,POINT (10.817009925842285 44.56000518798828),node
31,44.561035,1383549185,0.0,10.815107,2264400633,2,"{""factory"":""hardwood floors"",""industrial"":""factory""}",Fiorano Modenese,IT,9,41042,Via della Stazione,Giacobazzi & C. Pavimenti in Legno,POINT (10.815107345581055 44.56103515625),node
32,44.56086,1365767870,0.0,10.815723,2264400635,1,"{""factory"":""thermoplastic packaging"",""industrial"":""factory""}",Fiorano Modenese,IT,13,41042,Via della Stazione,Termoplastica Sghedoni Spa,POINT (10.815723419189453 44.56085968017578),node
33,44.56197,1400635074,0.0,10.821408,2266573463,2,"{""factory"":""refractories"",""industrial"":""factory""}",Fiorano Modenese,IT,63,41042,Via Sacco e Vanzetti,Calderys Italia Srl,POINT (10.82140827178955 44.56196975708008),node
34,44.560024,1365934507,0.0,10.824414,2266771378,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,26,41042,Via Fosse Ardeatine,OMP S.R.L.,POINT (10.824414253234863 44.56002426147461),node
35,44.559536,1401181663,0.0,10.82467,2266771429,2,"{""factory"":""painting"",""industrial"":""factory""}",Fiorano Modenese,IT,28,41042,Via Fosse Ardeatine,V.E. Verniciatura Elettrostatica S.r.l.,POINT (10.82466983795166 44.55953598022461),node
36,44.560184,1365936037,0.0,10.821008,2266789708,1,"{""factory"":""electrical substations"",""industrial"":""factory""}",Fiorano Modenese,IT,47,41042,Via Sacco e Vanzetti,ELECO S.C.,POINT (10.82100772857666 44.560184478759766),node
37,44.559956,1365936039,0.0,10.820617,2266789768,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,45,41042,Via Sacco e Vanzetti,PSA stampi snc,POINT (10.820616722106934 44.55995559692383),node
38,44.558853,1365958403,0.0,10.8211,2267227749,1,"{""factory"":""mineral"",""industrial"":""factory""}",Fiorano Modenese,IT,48,41042,Via Sacco e Vanzetti,META spa,POINT (10.821100234985352 44.55885314941406),node
39,44.559883,1365961236,0.0,10.819662,2267285392,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,43a,41042,Via della Stazione,OREGON ceramic service srl,POINT (10.819662094116211 44.55988311767578),node
40,44.55283,1366040083,0.0,10.818999,2268363911,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,13,41042,Via Sacco e Vanzetti,Officine SMAC spa,POINT (10.818999290466309 44.55282974243164),node
41,44.55153,1366043738,0.0,10.820607,2268417430,1,"{""factory"":""dressmaker"",""industrial"":""factory""}",Fiorano Modenese,IT,1,41042,Via Sacco e Vanzetti,Messori Italia srl,POINT (10.82060718536377 44.55152893066406),node
42,44.55258,1366094277,0.0,10.819618,2269077988,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,9,41042,Via Sacco e Vanzetti,NOVA DEC - DIESEL ENGINES COMPONENTS SRL,POINT (10.819618225097656 44.552581787109375),node
43,44.55808,1366180543,0.0,10.821082,2269209907,3,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,59,41042,Via Marzabotto,Arthek Srl,POINT (10.82108211517334 44.55807876586914),node
44,44.558113,1366180544,0.0,10.82095,2269209937,3,"{""factory"":""electrical substations"",""industrial"":""factory""}",Fiorano Modenese,IT,73,41042,Via Marzabotto,Sew Elettric Srl,POINT (10.82094955444336 44.55811309814453),node
45,44.558006,1366184586,0.0,10.822644,2270278036,2,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,20,41042,Via Marzabotto,Proget engeneering srl,POINT (10.822644233703613 44.558006286621094),node
46,44.5575,1366184538,0.0,10.824518,2270326866,1,"{""factory"":""serigraphics"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",Fiorano Modenese,IT,14,41042,Via Marzabotto,SRS spa,POINT (10.824518203735352 44.557498931884766),node
47,44.55833,1366276957,0.0,10.824629,2270508119,2,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,34,41042,Via Monchio,Tecno Pro Engineering S.r.l.,POINT (10.824628829956055 44.55833053588867),node
48,44.558544,1366276956,0.0,10.82474,2270508120,2,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,36,41042,Via Monchio,G4 S.r.l.,POINT (10.824740409851074 44.55854415893555),node
49,44.558735,1380088992,0.0,10.824165,2271446036,3,"{""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,3a,41042,Via Monchio,Domus S.r.l. ; TIC srl,POINT (10.824165344238281 44.55873489379883),node
50,44.559196,1366276928,0.0,10.824458,2271446105,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,7,41042,Via Monchio,Orizzonte S.r.l.,POINT (10.824458122253418 44.55919647216797),node
51,44.55809,1366280647,0.0,10.825988,2271519914,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,38,41042,Via Monchio,AssoPrint spa,POINT (10.825987815856934 44.55809020996094),node
52,44.55676,1366281673,0.0,10.824559,2271539257,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,99,41042,Via Ghiarola Vecchia,Digital design srl,POINT (10.824559211730957 44.556758880615234),node
53,44.556927,1366281673,0.0,10.824735,2271539271,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,101,41042,Via Ghiarola Vecchia,Projecta engeneering srl,POINT (10.824734687805176 44.55692672729492),node
54,44.555176,1366312376,0.0,10.823354,2271962174,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,73,41042,Via Ghiarola Vecchia,System spa,POINT (10.82335376739502 44.55517578125),node
55,44.55607,1366312376,0.0,10.823659,2271962175,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,91,41042,Via Ghiarola Vecchia,TecnoFerrari spa,POINT (10.82365894317627 44.556068420410156),node
56,44.54858,1366371473,0.0,10.818704,2272563709,1,"{""factory"":""design"",""industrial"":""factory""}",Fiorano Modenese,IT,53e,41042,Via Ghiarola Vecchia,Diade srl,POINT (10.818703651428223 44.548580169677734),node
57,44.54796,1366627138,0.0,10.81694,2276808043,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,49a,41042,Via Ghiarola Vecchia,Gigaimpianti srl,POINT (10.816940307617188 44.54795837402344),node
58,44.54718,1366627138,0.0,10.816951,2276808054,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,39,41042,Via Ghiarola Vecchia,KL srl,POINT (10.816950798034668 44.54718017578125),node
59,44.547607,1366627140,0.0,10.816935,2276808060,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,49,41042,Via Ghiarola Vecchia,So.Ge.Pi. srl,POINT (10.816934585571289 44.547607421875),node
60,44.546635,1380126228,0.0,10.816744,2276808061,2,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,35a,41042,Via Ghiarola Vecchia,Tecnopress srl,POINT (10.816743850708008 44.546634674072266),node
61,44.549397,1366791107,0.0,10.818158,2279214749,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,39,41042,Via Ghiarola Vecchia,Officina Mitor Srl,POINT (10.818158149719238 44.54939651489258),node
62,44.54954,1366791108,0.0,10.818603,2279214750,1,"{""factory"":""ceramics"",""industrial"":""factory""}",Fiorano Modenese,IT,17,41042,Via Paolo Monelli,Studio Ars snc,POINT (10.818602561950684 44.54954147338867),node
63,44.550632,1366987169,0.0,10.819774,2282167254,1,"{""factory"":""automation"",""industrial"":""factory""}",Fiorano Modenese,IT,86,41042,Via Paolo Monelli,Ghi.Tech. srl,POINT (10.81977367401123 44.55063247680664),node
64,44.545303,1376131493,0.0,10.807578,2412946190,1,"{""entrance"":""yes"",""factory"":""tile"",""industrial"":""factory""}",Fiorano Modenese,IT,46,41042,Via Braida,Emil Ceramica - Stabilimento di Fiorano 1,POINT (10.807578086853027 44.54530334472656),node
65,44.545662,1376140596,0.0,10.811642,2413212802,1,"{""factory"":""wood display, metal display, showrooms"",""industrial"":""factory""}",Fiorano Modenese,IT,18,41042,Via Ghiarola Nuova,Polcart spa,POINT (10.811641693115234 44.54566192626953),node
66,44.552128,1380109122,0.0,10.819989,2470999113,1,"{""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,IT,7,41042,Via Sacco e Vanzetti,Calcagnoli Srl,POINT (10.819989204406738 44.552127838134766),node
